time,icao24,lat,lon,velocity,heading,vertrate,callsign,onground,alert,spi,squawk,baroaltitude,geoaltitude,lastposupdate,lastcontact
1577059200,502cdf,49.4723053,21.27639771,237.352219,339.4439548,0,ART9771 ,FALSE,FALSE,FALSE,5620,11590.02,11414.76,1577059199,1577059200
1577059210,502cdf,49.4934082,21.26425492,236.6900882,339.5168316,0.32512,ART9771 ,FALSE,FALSE,FALSE,5620,11590.02,11407.14,1577059210,1577059210
1577059220,502cdf,49.51379808,21.25260637,236.6900882,339.5168316,0,ART9771 ,FALSE,FALSE,FALSE,5620,11590.02,11407.14,1577059220,1577059220
1577059230,502cdf,49.53372244,21.24117465,236.6900882,339.5168316,0,ART9771 ,FALSE,FALSE,FALSE,5620,11590.02,11407.14,1577059230,1577059230
1577059240,502cdf,49.55360025,21.22974293,236.2082385,339.473165,0,ART9771 ,FALSE,FALSE,FALSE,5620,11590.02,11407.14,1577059240,1577059240
1577059250,502cdf,49.57366426,21.21823697,235.7265265,339.4293198,0.32512,ART9771 ,FALSE,FALSE,FALSE,5620,11590.02,11414.76,1577059250,1577059250
1577059260,502cdf,49.59284378,21.20717641,235.06432,339.5026595,0.32512,ART9771 ,FALSE,FALSE,FALSE,5620,11597.64,11414.76,1577059260,1577059260
1577059270,502cdf,49.6131134,21.19559037,234.5825154,339.4586611,0,ART9771 ,FALSE,FALSE,FALSE,5620,11597.64,11414.76,1577059270,1577059270
1577059280,502cdf,49.63279724,21.18417037,234.1008497,339.4144816,-0.32512,ART9771 ,FALSE,FALSE,FALSE,5620,11597.64,11414.76,1577059280,1577059280
1577059290,502cdf,49.65188599,21.17311177,234.2822258,339.296703,-0.32512,ART9771 ,FALSE,FALSE,FALSE,5620,11590.02,11414.76,1577059290,1577059290
1577059300,502cdf,49.67240156,21.16115261,233.8010734,339.2521334,0,ART9771 ,FALSE,FALSE,FALSE,5620,11590.02,11407.14,1577059300,1577059300
1577059310,502cdf,49.69093323,21.15041632,233.6193238,339.3701201,0,ART9771 ,FALSE,FALSE,FALSE,5620,11590.02,11407.14,1577059309,1577059310
1577059320,502cdf,49.71148682,21.1384181,233.1379385,339.3255752,-0.32512,ART9771 ,FALSE,FALSE,FALSE,5620,11590.02,11407.14,1577059320,1577059320
1577059330,502cdf,49.73115048,21.12700591,233.1379385,339.3255752,-0.32512,ART9771 ,FALSE,FALSE,FALSE,5620,11582.4,11399.52,1577059330,1577059330
1577059340,502cdf,49.75051621,21.11572266,233.1379385,339.3255752,-0.32512,ART9771 ,FALSE,FALSE,FALSE,5620,11582.4,11399.52,1577059340,1577059340
1577059350,502cdf,49.76950953,21.1046621,233.1379385,339.3255752,-0.32512,ART9771 ,FALSE,FALSE,FALSE,5620,11574.78,11391.9,1577059350,1577059350
1577059360,502cdf,49.78894043,21.09331633,233.1379385,339.3255752,0,ART9771 ,FALSE,FALSE,FALSE,5620,11574.78,11391.9,1577059360,1577059360
1577059370,502cdf,49.80871582,21.08182405,232.6566947,339.2808461,0,ART9771 ,FALSE,FALSE,FALSE,5620,11574.78,11391.9,1577059370,1577059370
1577059380,502cdf,49.82835155,21.07036694,233.1379385,339.3255752,0,ART9771 ,FALSE,FALSE,FALSE,5620,11574.78,11391.9,1577059380,1577059380
1577059390,502cdf,49.8480897,21.05878675,233.1379385,339.3255752,0,ART9771 ,FALSE,FALSE,FALSE,5620,11574.78,11391.9,1577059390,1577059390
1577059400,502cdf,49.8676882,21.04742927,232.9568075,339.4439548,0.32512,ART9771 ,FALSE,FALSE,FALSE,5620,11574.78,11391.9,1577059400,1577059400
1577059410,502cdf,49.88731384,21.03592722,232.6566947,339.2808461,0.32512,ART9771 ,FALSE,FALSE,FALSE,5620,11574.78,11391.9,1577059410,1577059410
1577059420,502cdf,49.90697828,21.02449159,232.6566947,339.2808461,0,ART9771 ,FALSE,FALSE,FALSE,5620,11582.4,11399.52,1577059420,1577059420
1577059430,502cdf,49.92640686,21.01308722,232.6566947,339.2808461,0,ART9771 ,FALSE,FALSE,FALSE,5620,11574.78,11391.9,1577059430,1577059430
1577059440,502cdf,49.94622182,21.00140546,233.3200631,339.20738,0,ART9771 ,FALSE,FALSE,FALSE,5620,11574.78,11391.9,1577059440,1577059440
1577059450,502cdf,49.96577376,20.98989951,232.8391958,339.1624417,0,ART9771 ,FALSE,FALSE,FALSE,5620,11574.78,11391.9,1577059450,1577059450
1577059460,502cdf,49.98522949,20.97839355,233.0226896,339.0442233,0,ART9771 ,FALSE,FALSE,FALSE,5620,11574.78,11391.9,1577059460,1577059460
1577059470,502cdf,50.00427246,20.9671103,233.0226896,339.0442233,0,ART9771 ,FALSE,FALSE,FALSE,5620,11582.4,11391.9,1577059470,1577059470
1577059480,502cdf,50.02419682,20.95523319,233.5031791,339.0893696,0,ART9771 ,FALSE,FALSE,FALSE,5620,11574.78,11399.52,1577059480,1577059480
1577059490,502cdf,50.04379531,20.94372724,233.3200631,339.20738,0,ART9771 ,FALSE,FALSE,FALSE,5620,11582.4,11399.52,1577059490,1577059490
1577059500,502cdf,50.0633938,20.93214705,233.6193238,339.3701201,0,ART9771 ,FALSE,FALSE,FALSE,5620,11582.4,11399.52,1577059500,1577059500
1577059510,502cdf,50.08238712,20.92101226,233.6193238,339.3701201,0,ART9771 ,FALSE,FALSE,FALSE,5620,11582.4,11399.52,1577059510,1577059510
1577059520,502cdf,50.10209656,20.90943989,233.6193238,339.3701201,0,ART9771 ,FALSE,FALSE,FALSE,5620,11582.4,11399.52,1577059520,1577059520
1577059530,502cdf,50.12150574,20.89809217,233.8010734,339.2521334,0,ART9771 ,FALSE,FALSE,FALSE,5620,11582.4,11399.52,1577059529,1577059530
1577059540,502cdf,50.14151001,20.88631078,233.8010734,339.2521334,0,ART9771 ,FALSE,FALSE,FALSE,5620,11582.4,11391.9,1577059540,1577059540
1577059550,502cdf,50.16101385,20.87476576,233.8010734,339.2521334,0,ART9771 ,FALSE,FALSE,FALSE,5620,11582.4,11399.52,1577059550,1577059550
1577059560,502cdf,50.18079855,20.86311134,233.3200631,339.20738,0,ART9771 ,FALSE,FALSE,FALSE,5620,11582.4,11391.9,1577059560,1577059560
1577059570,502cdf,50.20021083,20.85160539,233.8010734,339.2521334,0,ART9771 ,FALSE,FALSE,FALSE,5620,11582.4,11399.52,1577059570,1577059570
1577059580,502cdf,50.22029114,20.83969116,233.983813,339.1343306,0,ART9771 ,FALSE,FALSE,FALSE,5620,11582.4,11399.52,1577059580,1577059580
1577059590,502cdf,50.23978023,20.82814809,233.5031791,339.0893696,0.32512,ART9771 ,FALSE,FALSE,FALSE,5620,11590.02,11407.14,1577059590,1577059590
1577059600,502cdf,50.25888062,20.81677889,233.3200631,339.20738,0.32512,ART9771 ,FALSE,FALSE,FALSE,5620,11590.02,11407.14,1577059600,1577059600
1577059610,502cdf,50.27893066,20.8049135,233.3200631,339.20738,0,ART9771 ,FALSE,FALSE,FALSE,5620,11590.02,11407.14,1577059610,1577059610
1577059620,502cdf,50.29820251,20.79350522,233.3200631,339.20738,-0.32512,ART9771 ,FALSE,FALSE,FALSE,5620,11590.02,11399.52,1577059620,1577059620
1577059630,502cdf,50.31766213,20.78197582,233.3200631,339.20738,0,ART9771 ,FALSE,FALSE,FALSE,5620,11590.02,11399.52,1577059630,1577059630
1577059640,502cdf,50.33660889,20.7707668,233.1379385,339.3255752,0,ART9771 ,FALSE,FALSE,FALSE,5620,11590.02,11399.52,1577059639,1577059640
1577059650,502cdf,50.35695221,20.75874122,233.3200631,339.20738,-0.32512,ART9771 ,FALSE,FALSE,FALSE,5620,11582.4,11391.9,1577059650,1577059650
1577059660,502cdf,50.37613174,20.7473095,233.0226896,339.0442233,0,ART9771 ,FALSE,FALSE,FALSE,5620,11582.4,11391.9,1577059660,1577059660
1577059670,502cdf,50.39575195,20.73561016,233.0226896,339.0442233,-0.32512,ART9771 ,FALSE,FALSE,FALSE,5620,11582.4,11391.9,1577059670,1577059670
1577059680,502cdf,50.41500286,20.7240749,233.6872841,338.9715447,-0.32512,ART9771 ,FALSE,FALSE,FALSE,5620,11582.4,11391.9,1577059680,1577059680
1577059690,502cdf,50.43507385,20.7119751,233.6872841,338.9715447,-0.32512,ART9771 ,FALSE,FALSE,FALSE,5620,11574.78,11384.28,1577059690,1577059690
1577059700,502cdf,50.45415329,20.70054338,234.1675401,339.0167121,0,ART9771 ,FALSE,FALSE,FALSE,5620,11574.78,11384.28,1577059699,1577059700
1577059710,502cdf,50.47462463,20.68819548,234.1675401,339.0167121,0,ART9771 ,FALSE,FALSE,FALSE,5620,11574.78,11384.28,1577059710,1577059710
1577059720,502cdf,50.49395545,20.67656646,234.1675401,339.0167121,0,ART9771 ,FALSE,FALSE,FALSE,5620,11582.4,11391.9,1577059720,1577059720
1577059730,502cdf,50.51385498,20.66456042,234.3522525,338.8992785,0.32512,ART9771 ,FALSE,FALSE,FALSE,5620,11582.4,11391.9,1577059730,1577059730
1577059740,502cdf,50.53326416,20.65285131,234.1675401,339.0167121,0.32512,ART9771 ,FALSE,FALSE,FALSE,5620,11582.4,11391.9,1577059740,1577059740
1577059750,502cdf,50.55249023,20.64121447,234.1675401,339.0167121,0,ART9771 ,FALSE,FALSE,FALSE,5620,11590.02,11399.52,1577059750,1577059750
1577059760,502cdf,50.57202355,20.62942917,234.3522525,338.8992785,0,ART9771 ,FALSE,FALSE,FALSE,5620,11590.02,11399.52,1577059760,1577059760
1577059770,502cdf,50.59222722,20.6171809,234.3522525,338.8992785,0,ART9771 ,FALSE,FALSE,FALSE,5620,11590.02,11399.52,1577059770,1577059770
1577059780,502cdf,50.61154175,20.6055089,234.3522525,338.8992785,0,ART9771 ,FALSE,FALSE,FALSE,5620,11590.02,11399.52,1577059780,1577059780
1577059790,502cdf,50.63095093,20.59372751,234.3522525,338.8992785,0.32512,ART9771 ,FALSE,FALSE,FALSE,5620,11590.02,11391.9,1577059790,1577059790
1577059800,502cdf,50.65036011,20.58194612,234.3522525,338.8992785,0,ART9771 ,FALSE,FALSE,FALSE,5620,11590.02,11399.52,1577059800,1577059800
1577059810,502cdf,50.67062119,20.56967246,234.1675401,339.0167121,0,ART9771 ,FALSE,FALSE,FALSE,5620,11590.02,11399.52,1577059810,1577059810
1577059820,502cdf,50.69009399,20.55794381,233.6872841,338.9715447,0,ART9771 ,FALSE,FALSE,FALSE,5620,11590.02,11391.9,1577059820,1577059820
1577059830,502cdf,50.70986938,20.54599246,233.207174,338.9261914,0,ART9771 ,FALSE,FALSE,FALSE,5620,11590.02,11391.9,1577059830,1577059830
1577059840,502cdf,50.72890459,20.53443909,233.207174,338.9261914,-0.32512,ART9771 ,FALSE,FALSE,FALSE,5620,11590.02,11391.9,1577059840,1577059840
1577059850,502cdf,50.74840998,20.52253723,233.207174,338.9261914,-0.32512,ART9771 ,FALSE,FALSE,FALSE,5620,11590.02,11391.9,1577059850,1577059850
1577059860,502cdf,50.76800537,20.51058383,232.7272105,338.8806509,0,ART9771 ,FALSE,FALSE,FALSE,5620,11590.02,11391.9,1577059860,1577059860
1577059870,502cdf,50.78727722,20.49885518,232.7272105,338.8806509,0,ART9771 ,FALSE,FALSE,FALSE,5620,11582.4,11384.28,1577059870,1577059870
1577059880,502cdf,50.80677795,20.4870523,232.5423454,338.9988904,0,ART9771 ,FALSE,FALSE,FALSE,5620,11582.4,11391.9,1577059880,1577059880
1577059890,502cdf,50.82689706,20.47477722,232.2473947,338.8349222,0,ART9771 ,FALSE,FALSE,FALSE,5620,11590.02,11384.28,1577059890,1577059890
1577059900,502cdf,50.84575071,20.46325684,232.2473947,338.8349222,0,ART9771 ,FALSE,FALSE,FALSE,5620,11582.4,11384.28,1577059900,1577059900
1577059910,502cdf,50.86516299,20.45143127,231.7677274,338.7890043,0,ART9771 ,FALSE,FALSE,FALSE,5620,11582.4,11384.28,1577059910,1577059910
1577059920,502cdf,50.88471493,20.43945313,231.7677274,338.7890043,0,ART9771 ,FALSE,FALSE,FALSE,5620,11582.4,11384.28,1577059920,1577059920
1577059930,502cdf,50.90423584,20.42751828,231.7677274,338.7890043,-0.32512,ART9771 ,FALSE,FALSE,FALSE,5620,11582.4,11384.28,1577059930,1577059930
1577059940,502cdf,50.92341614,20.4157154,231.7677274,338.7890043,-0.32512,ART9771 ,FALSE,FALSE,FALSE,5620,11582.4,11384.28,1577059940,1577059940
1577059950,502cdf,50.94277954,20.40383829,231.7677274,338.7890043,0,ART9771 ,FALSE,FALSE,FALSE,5620,11574.78,11384.28,1577059950,1577059950
1577059960,502cdf,50.96218872,20.39188694,231.9543509,338.6705385,0,ART9771 ,FALSE,FALSE,FALSE,5620,11574.78,11376.66,1577059960,1577059960
1577059970,502cdf,50.98126428,20.38002014,231.4752197,338.624222,0,ART9771 ,FALSE,FALSE,FALSE,5620,11574.78,11376.66,1577059970,1577059970
1577059980,502cdf,51.00068665,20.36791002,231.9543509,338.6705385,0,ART9771 ,FALSE,FALSE,FALSE,5620,11574.78,11376.66,1577059980,1577059980
1577059990,502cdf,51.02064514,20.35566175,231.7677274,338.7890043,0,ART9771 ,FALSE,FALSE,FALSE,5620,11574.78,11376.66,1577059990,1577059990
1577060000,502cdf,51.04005432,20.34371041,231.7677274,338.7890043,0,ART9771 ,FALSE,FALSE,FALSE,5620,11582.4,11384.28,1577060000,1577060000
1577060010,502cdf,51.05941772,20.3318333,231.7677274,338.7890043,0,ART9771 ,FALSE,FALSE,FALSE,5620,11582.4,11384.28,1577060010,1577060010
1577060020,502cdf,51.07901001,20.31980772,231.7677274,338.7890043,0.32512,ART9771 ,FALSE,FALSE,FALSE,5620,11582.4,11384.28,1577060020,1577060020
1577060030,502cdf,51.09777832,20.30822754,231.2882097,338.7428959,0.65024,ART9771 ,FALSE,FALSE,FALSE,5620,11582.4,11384.28,1577060030,1577060030
1577060040,502cdf,51.11756923,20.29602051,230.8088423,338.6965959,0.32512,ART9771 ,FALSE,FALSE,FALSE,5620,11590.02,11391.9,1577060040,1577060040
1577060050,502cdf,51.13684185,20.28404236,230.8088423,338.6965959,0,ART9771 ,FALSE,FALSE,FALSE,5620,11590.02,11391.9,1577060050,1577060050
1577060060,502cdf,51.15555585,20.27252197,230.1428353,338.7693889,0,ART9771 ,FALSE,FALSE,FALSE,5620,11590.02,11391.9,1577060060,1577060060
1577060070,502cdf,51.17459572,20.26077271,230.1428353,338.7693889,0,ART9771 ,FALSE,FALSE,FALSE,5620,11590.02,11391.9,1577060070,1577060070
1577060080,502cdf,51.19382179,20.24887085,230.1428353,338.7693889,-0.32512,ART9771 ,FALSE,FALSE,FALSE,5620,11590.02,11391.9,1577060080,1577060080
1577060090,502cdf,51.21286166,20.23704529,229.6633819,338.7229133,-0.32512,ART9771 ,FALSE,FALSE,FALSE,5620,11590.02,11391.9,1577060089,1577060090
1577060100,502cdf,51.23213196,20.22508776,229.6633819,338.7229133,0,ART9771 ,FALSE,FALSE,FALSE,5620,11582.4,11376.66,1577060099,1577060100
1577060110,502cdf,51.25112915,20.21328488,229.6633819,338.7229133,0,ART9771 ,FALSE,FALSE,FALSE,5620,11582.4,11384.28,1577060109,1577060110
1577060120,502cdf,51.27085876,20.20096238,229.1840803,338.6762433,0,ART9771 ,FALSE,FALSE,FALSE,5620,11582.4,11376.66,1577060120,1577060120
1577060130,502cdf,51.28995216,20.18913269,228.9975106,338.7961469,0,ART9771 ,FALSE,FALSE,FALSE,5620,11582.4,11376.66,1577060130,1577060130
1577060140,502cdf,51.30927134,20.17715454,228.9975106,338.7961469,0,ART9771 ,FALSE,FALSE,FALSE,5620,11582.4,11376.66,1577060140,1577060140
1577060150,502cdf,51.32840431,20.16532898,228.9975106,338.7961469,0,ART9771 ,FALSE,FALSE,FALSE,5620,11582.4,11376.66,1577060150,1577060150
1577060160,502cdf,51.34777004,20.15335083,228.5179705,338.7494945,0,ART9771 ,FALSE,FALSE,FALSE,5620,11582.4,11376.66,1577060160,1577060160
1577060170,502cdf,51.36685646,20.14144897,228.7049313,338.6293777,0,ART9771 ,FALSE,FALSE,FALSE,5620,11582.4,11376.66,1577060170,1577060170
1577060180,502cdf,51.3860321,20.12947701,228.2259361,338.5823154,0,ART9771 ,FALSE,FALSE,FALSE,5620,11582.4,11376.66,1577060180,1577060180
1577060190,502cdf,51.40516895,20.11741638,228.2259361,338.5823154,0,ART9771 ,FALSE,FALSE,FALSE,5620,11582.4,11376.66,1577060190,1577060190
1577060200,502cdf,51.42425537,20.10551453,228.2259361,338.5823154,0,ART9771 ,FALSE,FALSE,FALSE,5620,11582.4,11376.66,1577060200,1577060200
1577060210,502cdf,51.44242859,20.09406837,227.7470954,338.5350551,0.32512,ART9771 ,FALSE,FALSE,FALSE,5620,11582.4,11376.66,1577060210,1577060210
1577060220,502cdf,51.46142578,20.08211703,227.2684104,338.4875958,0,ART9771 ,FALSE,FALSE,FALSE,5620,11582.4,11376.66,1577060220,1577060220
1577060230,502cdf,51.48030427,20.07019043,227.4575619,338.3670363,0,ART9771 ,FALSE,FALSE,FALSE,5620,11582.4,11376.66,1577060229,1577060230
1577060240,502cdf,51.49987793,20.05769472,227.4575619,338.3670363,0,ART9771 ,FALSE,FALSE,FALSE,5620,11582.4,11376.66,1577060240,1577060240
1577060250,502cdf,51.51912883,20.04547119,226.9794322,338.3191623,-0.32512,ART9771 ,FALSE,FALSE,FALSE,5620,11582.4,11369.04,1577060250,1577060250
1577060260,502cdf,51.53802904,20.03341675,226.789882,338.4399361,0,ART9771 ,FALSE,FALSE,FALSE,5620,11582.4,11369.04,1577060260,1577060260
1577060270,502cdf,51.55705261,20.0213953,226.789882,338.4399361,0,ART9771 ,FALSE,FALSE,FALSE,5620,11582.4,11369.04,1577060270,1577060270
1577060280,502cdf,51.57545471,20.00981511,227.0802668,338.6083556,-0.32512,ART9771 ,FALSE,FALSE,FALSE,5620,11582.4,11369.04,1577060280,1577060280
1577060290,502cdf,51.5944969,19.99778748,227.0802668,338.6083556,0,ART9771 ,FALSE,FALSE,FALSE,5620,11582.4,11369.04,1577060290,1577060290
1577060300,502cdf,51.61325746,19.98596191,227.0802668,338.6083556,-0.32512,ART9771 ,FALSE,FALSE,FALSE,5620,11582.4,11361.42,1577060300,1577060300
1577060310,502cdf,51.63249207,19.97381262,227.0802668,338.6083556,0,ART9771 ,FALSE,FALSE,FALSE,5620,11574.78,11361.42,1577060310,1577060310
1577060320,502cdf,51.65148926,19.96193551,227.0802668,338.6083556,0.32512,ART9771 ,FALSE,FALSE,FALSE,5620,11574.78,11361.42,1577060320,1577060320
1577060330,502cdf,51.67066956,19.9498357,227.0802668,338.6083556,0,ART9771 ,FALSE,FALSE,FALSE,5620,11574.78,11361.42,1577060330,1577060330
1577060340,502cdf,51.68943787,19.93803282,227.0802668,338.6083556,0,ART9771 ,FALSE,FALSE,FALSE,5620,11582.4,11369.04,1577060340,1577060340
1577060350,502cdf,51.70788574,19.9263784,227.2684104,338.4875958,0,ART9771 ,FALSE,FALSE,FALSE,5620,11582.4,11369.04,1577060350,1577060350
1577060360,502cdf,51.72779846,19.91361051,227.4575619,338.3670363,0,ART9771 ,FALSE,FALSE,FALSE,5620,11582.4,11369.04,1577060360,1577060360
1577060370,502cdf,51.74630375,19.9017334,228.1256079,338.2945633,-0.32512,ART9771 ,FALSE,FALSE,FALSE,5620,11582.4,11369.04,1577060370,1577060370
